name,region,country,longitude,latitude,time,temp_c,is_day,condition,wind_kph,wind_degree,wind_dir,air_pressure,precipitation,relative_humidity,cloud,feelslike_c,will_it_rain,chance_of_rain
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 00:00,25.2,0,Partly cloudy,20.2,13,NNE,1008.95,0.06,80.7,34,27.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 01:00,25.2,0,Partly cloudy,20.5,13,NNE,1008.79,0.07,76.73,33,27.4,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 02:00,25.2,0,Partly cloudy,20.9,13,NNE,1008.64,0.09,72.77,32,27.4,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 03:00,25.2,0,Partly cloudy,21.2,13,NNE,1008.48,0.11,68.8,31,27.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 04:00,25.2,0,Partly cloudy,21.1,12,NNE,1007.8,0.13,69.33,35,27.4,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 05:00,25.1,0,Partly cloudy,21.0,11,NNE,1007.12,0.15,69.87,40,27.4,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 06:00,25.1,0,Partly cloudy,20.9,11,NNE,1006.44,0.17,70.4,45,27.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 07:00,25.5,1,Partly cloudy,22.2,11,NNE,1006.42,0.2,72.73,43,28.0,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 08:00,25.9,1,Partly cloudy,23.5,12,NNE,1006.41,0.23,75.07,41,28.5,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 09:00,26.3,1,Partly cloudy,24.8,13,NNE,1006.39,0.26,77.4,40,29.1,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 10:00,26.9,1,Partly cloudy,25.9,14,NNE,1007.02,0.18,79.37,58,30.0,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 11:00,27.4,1,Overcast,27.0,15,NNE,1007.64,0.1,81.33,76,30.9,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 12:00,28.0,1,Overcast,28.1,17,NNE,1008.26,0.02,83.3,95,31.8,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 13:00,27.4,1,Overcast,26.5,17,NNE,1008.14,0.01,84.0,91,31.0,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 14:00,26.9,1,Light rain shower,25.0,17,NNE,1008.03,0.01,84.7,86,30.3,1,80
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 15:00,26.3,1,Light rain shower,23.4,18,NNE,1007.91,0.01,85.4,82,29.5,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 16:00,25.9,1,Light rain shower,23.3,20,NNE,1007.5,0.01,85.3,88,29.0,1,80
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 17:00,25.6,1,Overcast,23.2,23,NNE,1007.08,0.01,85.2,93,28.4,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 18:00,25.2,0,Overcast,23.0,26,NNE,1006.66,0.01,85.1,98,27.9,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 19:00,24.9,0,Overcast,21.6,21,NNE,1006.6,0.01,85.03,87,27.5,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 20:00,24.5,0,Patchy light rain,20.2,16,NNE,1006.54,0.0,84.97,77,27.2,0,60
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 21:00,24.2,0,Patchy light rain,18.7,11,NNE,1006.48,0.0,84.9,66,26.8,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 22:00,24.3,0,Patchy light rain,20.2,14,NNE,1007.29,0.52,85.17,73,26.9,0,60
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-24 23:00,24.5,0,Overcast,21.6,18,NNE,1008.11,1.04,85.43,80,27.0,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 00:00,24.6,0,Overcast,23.0,22,NNE,1008.92,1.56,85.7,88,27.1,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 01:00,24.5,0,Overcast,23.2,20,NNE,1008.7,1.98,87.8,92,26.9,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 02:00,24.3,0,Light rain shower,23.3,18,NNE,1008.47,2.4,89.9,96,26.8,1,80
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 03:00,24.2,0,Light rain shower,23.4,16,NNE,1008.25,2.81,92.0,100,26.6,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 04:00,24.3,0,Light rain shower,23.6,16,NNE,1007.23,2.33,91.73,93,26.7,1,80
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 05:00,24.3,0,Cloudy,23.9,16,NNE,1006.21,1.85,91.47,86,26.8,0,2
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 06:00,24.4,0,Cloudy,24.1,16,NNE,1005.18,1.38,91.2,79,26.9,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 07:00,24.8,1,Cloudy,25.0,18,NNE,1005.51,1.03,89.9,82,27.4,0,2
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 08:00,25.2,1,Cloudy,25.8,20,NNE,1005.83,0.69,88.6,85,27.8,0,2
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 09:00,25.6,1,Cloudy,26.6,23,NNE,1006.15,0.35,87.3,88,28.3,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 10:00,26.5,1,Cloudy,27.5,25,NNE,1006.59,0.64,89.4,88,29.7,0,2
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 11:00,27.5,1,Overcast,28.3,27,NNE,1007.03,0.94,91.5,88,31.2,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 12:00,28.4,1,Overcast,29.2,29,NNE,1007.46,1.23,93.6,88,32.6,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 13:00,28.3,1,Overcast,29.3,27,NNE,1007.32,0.97,93.23,92,32.4,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 14:00,28.1,1,Light rain shower,29.4,25,NNE,1007.17,0.71,92.87,95,32.1,1,80
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 15:00,28.0,1,Light rain shower,29.5,23,NNE,1007.03,0.45,92.5,98,31.9,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 16:00,27.2,1,Light rain shower,28.2,20,NNE,1006.71,0.5,92.43,86,30.7,1,80
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 17:00,26.3,1,Partly cloudy,26.9,17,NNE,1006.38,0.55,92.37,74,29.4,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 18:00,25.5,0,Partly cloudy,25.6,14,NNE,1006.06,0.59,92.3,62,28.2,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 19:00,25.4,0,Partly cloudy,25.4,14,NNE,1006.11,0.55,92.07,60,28.1,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 20:00,25.4,0,Partly cloudy,25.3,14,NNE,1006.17,0.51,91.83,58,28.0,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 21:00,25.3,0,Partly cloudy,25.2,14,NNE,1006.22,0.47,91.6,56,27.9,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 22:00,25.0,0,Partly cloudy,24.1,14,NNE,1007.0,0.33,90.57,70,27.7,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-25 23:00,24.8,0,Overcast,23.0,14,NNE,1007.78,0.2,89.53,85,27.4,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-26 00:00,24.5,0,Overcast,22.0,15,NNE,1008.56,0.06,88.5,100,27.2,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-26 01:00,24.6,0,Overcast,21.0,16,NNE,1008.35,0.05,84.63,94,27.3,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-26 02:00,24.6,0,Patchy rain possible,20.0,18,NNE,1008.13,0.05,80.77,88,27.3,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-26 03:00,24.7,0,Patchy rain possible,19.1,19,NNE,1007.92,0.04,76.9,83,27.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-26 04:00,24.7,0,Patchy rain possible,18.7,20,NNE,1007.11,0.19,76.53,85,27.3,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-26 05:00,24.6,0,Overcast,18.4,22,NNE,1006.3,0.34,76.17,88,27.3,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-26 06:00,24.6,0,Overcast,18.0,23,NNE,1005.49,0.49,75.8,90,27.2,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-26 07:00,25.3,1,Overcast,17.6,25,NNE,1005.79,0.62,77.6,87,28.2,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-26 08:00,26.0,1,Cloudy,17.3,26,NNE,1006.08,0.74,79.4,84,29.1,0,2
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-26 09:00,26.7,1,Cloudy,16.9,28,NNE,1006.37,0.86,81.2,81,30.1,0,0
