name,region,country,longitude,latitude,time,temp_c,is_day,condition,wind_kph,wind_degree,wind_dir,air_pressure,precipitation,relative_humidity,cloud,feelslike_c,will_it_rain,chance_of_rain
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 00:00,25.7,0,Clear,10.8,91,E,1011.88,0.0,72.4,5,28.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 01:00,25.4,0,Clear,9.2,80,E,1011.79,0.0,66.97,11,27.7,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 02:00,25.2,0,Clear,7.7,69,ENE,1011.7,0.0,61.53,18,27.3,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 03:00,24.9,0,Clear,6.1,58,ENE,1011.61,0.0,56.1,24,27.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 04:00,24.8,0,Clear,6.5,69,ENE,1010.57,0.0,54.47,23,26.9,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 05:00,24.7,0,Clear,6.8,79,E,1009.54,0.0,52.83,22,26.7,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 06:00,24.6,0,Clear,7.2,90,E,1008.5,0.0,51.2,22,26.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 07:00,25.6,1,Sunny,7.8,92,E,1008.52,0.0,52.17,25,27.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 08:00,26.7,1,Partly cloudy,8.4,95,E,1008.55,0.0,53.13,29,28.7,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 09:00,27.7,1,Partly cloudy,9.0,98,E,1008.58,0.0,54.1,33,29.7,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 10:00,29.2,1,Partly cloudy,10.3,102,ESE,1009.5,0.0,58.47,38,31.8,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 11:00,30.6,1,Partly cloudy,11.6,107,ESE,1010.43,0.0,62.83,43,33.9,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 12:00,32.1,1,Partly cloudy,13.0,111,ESE,1011.35,0.0,67.2,48,36.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 13:00,31.9,1,Partly cloudy,16.0,107,ESE,1011.64,0.0,69.2,41,35.7,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 14:00,31.8,1,Partly cloudy,19.0,103,ESE,1011.93,0.0,71.2,34,35.5,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 15:00,31.6,1,Partly cloudy,22.0,100,E,1012.22,0.0,73.2,28,35.2,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 16:00,31.0,1,Partly cloudy,21.1,99,E,1011.86,0.0,73.5,23,34.7,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 17:00,30.4,1,Sunny,20.3,98,E,1011.51,0.0,73.8,19,34.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 18:00,29.8,1,Sunny,19.4,98,E,1011.16,0.0,74.1,14,33.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 19:00,28.8,0,Clear,17.8,97,E,1011.14,0.0,74.77,25,32.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 20:00,27.8,0,Partly cloudy,16.1,96,E,1011.12,0.0,75.43,36,30.6,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 21:00,26.8,0,Partly cloudy,14.4,95,E,1011.09,0.0,76.1,46,29.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 22:00,26.6,0,Partly cloudy,13.3,94,E,1011.7,0.0,74.83,39,28.8,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-20 23:00,26.3,0,Partly cloudy,12.2,94,E,1012.3,0.0,73.57,33,28.6,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 00:00,26.1,0,Partly cloudy,11.2,93,E,1012.91,0.0,72.3,26,28.3,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 01:00,25.9,0,Partly cloudy,10.2,87,E,1012.7,0.0,67.57,31,28.1,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 02:00,25.7,0,Partly cloudy,9.2,81,E,1012.5,0.0,62.83,36,27.8,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 03:00,25.5,0,Partly cloudy,8.3,76,ENE,1012.29,0.0,58.1,41,27.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 04:00,25.4,0,Partly cloudy,8.8,78,ENE,1011.43,0.0,57.4,42,27.4,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 05:00,25.2,0,Partly cloudy,9.2,80,E,1010.58,0.0,56.7,43,27.3,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 06:00,25.1,0,Partly cloudy,9.7,82,E,1009.72,0.0,56.0,43,27.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 07:00,25.7,1,Partly cloudy,10.1,79,E,1009.87,0.0,58.83,50,27.7,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 08:00,26.4,1,Partly cloudy,10.4,77,ENE,1010.02,0.0,61.67,56,28.4,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 09:00,27.0,1,Partly cloudy,10.8,75,ENE,1010.17,0.0,64.5,62,29.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 10:00,28.2,1,Partly cloudy,11.9,79,E,1010.91,0.0,66.63,66,30.5,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 11:00,29.4,1,Cloudy,13.0,83,E,1011.64,0.0,68.77,70,32.1,0,2
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 12:00,30.6,1,Cloudy,14.0,87,E,1012.37,0.0,70.9,74,33.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 13:00,30.1,1,Cloudy,16.4,86,E,1012.67,0.0,71.7,72,32.9,0,2
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 14:00,29.7,1,Cloudy,18.8,84,E,1012.97,0.01,72.5,70,32.3,0,2
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 15:00,29.2,1,Cloudy,21.2,82,E,1013.28,0.01,73.3,68,31.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 16:00,28.5,1,Cloudy,19.1,83,E,1012.87,0.04,73.8,61,30.8,0,2
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 17:00,27.8,1,Partly cloudy,16.9,83,E,1012.47,0.06,74.3,54,30.0,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 18:00,27.1,1,Partly cloudy,14.8,84,E,1012.07,0.09,74.8,47,29.2,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 19:00,26.9,0,Partly cloudy,14.4,85,E,1011.93,0.08,75.43,48,29.1,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 20:00,26.8,0,Partly cloudy,14.0,86,E,1011.8,0.08,76.07,49,28.9,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 21:00,26.6,0,Partly cloudy,13.7,86,E,1011.66,0.07,76.7,50,28.8,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 22:00,26.4,0,Partly cloudy,12.8,81,E,1012.37,0.06,76.03,57,28.6,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-02-21 23:00,26.3,0,Cloudy,12.0,75,ENE,1013.08,0.06,75.37,64,28.4,0,2
Makati,Makati City,Philippines,121.03,14.57,2022-02-22 00:00,26.1,0,Cloudy,11.2,69,ENE,1013.79,0.05,74.7,71,28.2,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-22 01:00,25.9,0,Cloudy,10.7,67,ENE,1013.82,0.32,73.4,72,28.0,0,2
Makati,Makati City,Philippines,121.03,14.57,2022-02-22 02:00,25.7,0,Cloudy,10.2,64,ENE,1013.85,0.59,72.1,72,27.8,0,2
Makati,Makati City,Philippines,121.03,14.57,2022-02-22 03:00,25.5,0,Cloudy,9.7,62,ENE,1013.89,0.86,70.8,73,27.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-22 04:00,25.5,0,Cloudy,9.6,64,ENE,1013.48,0.65,70.2,79,27.6,0,2
Makati,Makati City,Philippines,121.03,14.57,2022-02-22 05:00,25.5,0,Overcast,9.5,66,ENE,1013.06,0.45,69.6,85,27.6,0,3
Makati,Makati City,Philippines,121.03,14.57,2022-02-22 06:00,25.5,0,Overcast,9.4,68,ENE,1012.65,0.24,69.0,91,27.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-02-22 07:00,25.9,1,Overcast,11.8,72,ENE,1012.6,0.16,69.27,89,28.1,0,3
Makati,Makati City,Philippines,121.03,14.57,2022-02-22 08:00,26.4,1,Patchy rain possible,14.2,77,ENE,1012.55,0.08,69.53,88,28.7,0,21
