name,region,country,longitude,latitude,time,temp_c,is_day,condition,wind_kph,wind_degree,wind_dir,air_pressure,precipitation,relative_humidity,cloud,feelslike_c,will_it_rain,chance_of_rain
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 00:00,25.6,0,Patchy rain possible,13.0,55,NE,1011.08,3.8,94.0,68,28.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 01:00,25.5,0,Patchy rain possible,12.4,46,NE,1010.93,4.13,94.07,63,28.0,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 02:00,25.5,0,Patchy rain possible,11.8,37,NE,1010.77,4.46,94.13,58,27.9,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 03:00,25.4,0,Patchy rain possible,11.2,28,NNE,1010.61,4.79,94.2,53,27.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 04:00,25.2,0,Patchy rain possible,10.2,19,NNE,1009.9,3.28,92.83,48,27.5,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 05:00,25.0,0,Partly cloudy,9.2,11,NNE,1009.19,1.76,91.47,42,27.3,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 06:00,24.8,1,Partly cloudy,8.3,2,N,1008.48,0.24,90.1,36,27.0,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 07:00,25.7,1,Partly cloudy,8.8,8,N,1008.49,0.19,89.7,44,28.2,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 08:00,26.6,1,Light rain shower,9.2,14,NNE,1008.51,0.14,89.3,53,29.3,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 09:00,27.5,1,Light rain shower,9.7,20,NNE,1008.53,0.09,88.9,61,30.5,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 10:00,27.9,1,Light rain shower,9.6,22,NNE,1009.02,0.14,89.8,58,31.1,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 11:00,28.2,1,Light rain shower,9.5,24,NNE,1009.5,0.19,90.7,54,31.8,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 12:00,28.6,1,Light rain shower,9.4,26,NNE,1009.98,0.23,91.6,51,32.4,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 13:00,28.1,1,Light rain shower,10.3,29,NNE,1009.91,0.19,92.27,53,31.8,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 14:00,27.7,1,Light rain shower,11.3,32,NNE,1009.83,0.16,92.93,55,31.3,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 15:00,27.2,1,Light rain shower,12.2,36,NE,1009.75,0.12,93.6,57,30.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 16:00,26.8,1,Light rain shower,11.5,28,NNE,1009.04,0.1,93.0,57,30.1,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 17:00,26.3,1,Light rain shower,10.8,20,NNE,1008.33,0.09,92.4,58,29.5,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 18:00,25.9,0,Light rain shower,10.1,13,NNE,1007.62,0.07,91.8,59,28.9,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 19:00,25.7,0,Light rain shower,9.5,122,ESE,1007.6,0.12,92.37,64,28.6,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 20:00,25.5,0,Light rain shower,8.9,232,SW,1007.59,0.16,92.93,69,28.2,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 21:00,25.3,0,Light rain shower,8.3,341,NNW,1007.57,0.2,93.5,75,27.9,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 22:00,25.0,0,Light rain shower,8.9,341,NNW,1008.45,0.35,93.77,70,27.6,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-06 23:00,24.8,0,Partly cloudy,9.5,341,NNW,1009.34,0.5,94.03,66,27.3,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-07 00:00,24.5,0,Partly cloudy,10.1,341,NNW,1010.23,0.64,94.3,62,27.0,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-07 01:00,24.3,0,Partly cloudy,10.7,342,NNW,1009.95,0.69,94.1,68,26.8,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-03-07 02:00,24.2,0,Light rain shower,11.3,343,NNW,1009.66,0.73,93.9,74,26.5,1,80
