name,region,country,longitude,latitude,time,temp_c,is_day,condition,wind_kph,wind_degree,wind_dir,air_pressure,precipitation,relative_humidity,cloud,feelslike_c,will_it_rain,chance_of_rain
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 00:00,25.2,0,Patchy rain possible,16.2,62,ENE,1011.04,0.02,79.6,50,27.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 01:00,24.9,0,Patchy rain possible,15.0,54,NE,1010.81,0.01,76.57,52,27.4,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 02:00,24.7,0,Light rain shower,13.8,46,NE,1010.59,0.01,73.53,54,27.0,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 03:00,24.4,0,Light rain shower,12.6,38,NE,1010.37,0.0,70.5,56,26.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 04:00,24.4,0,Light rain shower,13.0,38,NE,1009.52,0.0,68.33,61,26.7,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 05:00,24.4,0,Light rain shower,13.3,38,NE,1008.66,0.0,66.17,65,26.7,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 06:00,24.4,0,Light rain shower,13.7,38,NE,1007.8,0.0,64.0,70,26.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 07:00,25.4,1,Light rain shower,15.4,40,NE,1007.89,0.0,65.93,69,27.9,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 08:00,26.3,1,Light rain shower,17.0,43,NE,1007.97,0.0,67.87,68,29.1,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 09:00,27.3,1,Light rain shower,18.7,46,NE,1008.06,0.0,69.8,67,30.3,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 10:00,27.8,1,Light rain shower,19.1,49,NE,1008.92,0.0,72.9,67,31.1,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 11:00,28.4,1,Light rain shower,19.4,52,NE,1009.77,0.0,76.0,67,32.0,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 12:00,28.9,1,Light rain shower,19.8,55,NE,1010.63,0.0,79.1,66,32.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 13:00,28.9,1,Light rain shower,18.8,54,NE,1010.78,0.0,80.53,70,32.8,1,80
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 14:00,29.0,1,Patchy rain possible,17.9,53,NE,1010.92,0.0,81.97,74,32.9,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 15:00,29.0,1,Patchy rain possible,16.9,52,NE,1011.06,0.0,83.4,78,32.9,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 16:00,28.3,1,Patchy rain possible,16.4,48,NE,1010.56,0.0,84.07,58,31.9,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 17:00,27.5,1,Sunny,16.0,45,NE,1010.05,0.0,84.73,38,30.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 18:00,26.8,0,Clear,15.5,41,NE,1009.54,0.0,85.4,18,29.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 19:00,26.5,0,Clear,17.0,46,NE,1009.61,0.0,86.63,36,29.4,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 20:00,26.3,0,Patchy rain possible,18.6,52,NE,1009.69,0.0,87.87,54,29.1,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 21:00,26.0,0,Patchy rain possible,20.2,57,ENE,1009.76,0.0,89.1,72,28.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 22:00,25.8,0,Patchy rain possible,19.4,56,ENE,1010.32,0.0,86.1,74,28.4,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-14 23:00,25.7,0,Patchy rain possible,18.7,55,NE,1010.87,0.0,83.1,75,28.2,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 00:00,25.5,0,Patchy rain possible,18.0,54,NE,1011.43,0.0,80.1,77,27.9,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 01:00,25.3,0,Patchy rain possible,17.6,53,NE,1011.32,0.0,76.37,69,27.6,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 02:00,25.1,0,Partly cloudy,17.3,51,NE,1011.22,0.0,72.63,60,27.4,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 03:00,24.9,0,Partly cloudy,16.9,50,NE,1011.12,0.0,68.9,52,27.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 04:00,24.8,0,Partly cloudy,16.8,46,NE,1010.15,0.0,67.03,49,26.9,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 05:00,24.6,0,Partly cloudy,16.7,42,NE,1009.19,0.0,65.17,46,26.8,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 06:00,24.5,0,Partly cloudy,16.6,38,NE,1008.23,0.0,63.3,43,26.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 07:00,25.4,1,Partly cloudy,17.5,43,NE,1008.08,0.0,65.63,36,27.7,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 08:00,26.4,1,Sunny,18.5,47,NE,1007.94,0.0,67.97,30,28.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 09:00,27.3,1,Sunny,19.4,52,NE,1007.79,0.0,70.3,24,29.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 10:00,28.6,1,Sunny,19.1,53,NE,1008.48,0.0,73.93,18,32.2,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 11:00,30.0,1,Sunny,18.7,54,NE,1009.16,0.0,77.57,12,34.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 12:00,31.3,1,Sunny,18.4,55,NE,1009.85,0.0,81.2,6,37.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 13:00,30.7,1,Sunny,16.8,50,NE,1009.97,0.0,80.7,11,35.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 14:00,30.1,1,Sunny,15.2,45,NE,1010.08,0.0,80.2,16,34.2,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 15:00,29.5,1,Sunny,13.7,40,NE,1010.2,0.0,79.7,21,32.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 16:00,28.9,1,Sunny,12.7,32,NNE,1009.63,0.0,79.43,18,32.2,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 17:00,28.4,1,Sunny,11.8,25,NNE,1009.07,0.0,79.17,14,31.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 18:00,27.8,0,Clear,10.8,17,NNE,1008.5,0.0,78.9,10,31.2,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 19:00,27.0,0,Clear,12.6,22,NNE,1008.61,0.0,79.3,11,30.0,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 20:00,26.3,0,Clear,14.4,27,NNE,1008.71,0.0,79.7,12,28.9,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 21:00,25.5,0,Clear,16.2,31,NNE,1008.81,0.0,80.1,12,27.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 22:00,25.4,0,Clear,15.8,39,NE,1009.45,0.0,77.47,24,27.5,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-15 23:00,25.2,0,Partly cloudy,15.5,47,NE,1010.08,0.0,74.83,36,27.3,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 00:00,25.1,0,Partly cloudy,15.1,55,NE,1010.71,0.0,72.2,48,27.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 01:00,24.9,0,Partly cloudy,15.2,50,NE,1010.55,0.0,67.77,47,26.9,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 02:00,24.8,0,Partly cloudy,15.4,46,NE,1010.4,0.0,63.33,46,26.8,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 03:00,24.6,0,Partly cloudy,15.5,42,NE,1010.24,0.0,58.9,45,26.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 04:00,24.4,0,Partly cloudy,14.3,33,NNE,1009.29,0.0,58.97,45,26.4,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 05:00,24.3,0,Partly cloudy,13.1,24,NNE,1008.34,0.0,59.03,45,26.3,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 06:00,24.1,0,Partly cloudy,11.9,15,NNE,1007.39,0.0,59.1,45,26.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 07:00,25.3,1,Partly cloudy,12.1,24,NNE,1007.31,0.0,62.17,41,27.3,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 08:00,26.4,1,Partly cloudy,12.4,33,NNE,1007.24,0.0,65.23,36,28.4,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 09:00,27.6,1,Partly cloudy,12.6,43,NE,1007.16,0.0,68.3,32,29.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 10:00,28.3,1,Partly cloudy,13.9,44,NE,1007.87,0.03,72.7,31,30.7,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 11:00,29.0,1,Partly cloudy,15.2,46,NE,1008.58,0.06,77.1,29,31.7,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 12:00,29.7,1,Partly cloudy,16.6,48,NE,1009.29,0.09,81.5,28,32.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 13:00,29.5,1,Partly cloudy,15.7,49,NE,1009.54,0.06,82.5,24,32.7,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 14:00,29.3,1,Sunny,14.9,50,NE,1009.79,0.04,83.5,20,32.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 15:00,29.1,1,Sunny,14.0,51,NE,1010.04,0.01,84.5,17,32.5,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 16:00,28.2,1,Sunny,12.6,45,NE,1009.47,0.01,84.27,18,31.3,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 17:00,27.3,1,Sunny,11.2,38,NE,1008.9,0.01,84.03,20,30.0,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 18:00,26.4,0,Clear,9.7,32,NNE,1008.32,0.0,83.8,21,28.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 19:00,26.1,0,Clear,12.8,38,NE,1008.23,0.0,84.07,40,28.5,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 20:00,25.9,0,Patchy rain possible,16.0,44,NE,1008.13,0.0,84.33,59,28.1,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 21:00,25.6,0,Patchy rain possible,19.1,50,NE,1008.03,0.01,84.6,78,27.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 22:00,25.4,0,Patchy rain possible,19.9,55,NE,1008.93,0.0,79.8,65,27.6,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-16 23:00,25.3,0,Partly cloudy,20.8,59,ENE,1009.83,0.0,75.0,51,27.3,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 00:00,25.1,0,Partly cloudy,21.6,64,ENE,1010.73,0.0,70.2,38,27.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 01:00,24.9,0,Partly cloudy,20.6,61,ENE,1010.66,0.0,68.1,35,26.9,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 02:00,24.7,0,Partly cloudy,19.7,58,ENE,1010.59,0.0,66.0,32,26.6,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 03:00,24.5,0,Partly cloudy,18.7,55,NE,1010.53,0.0,63.9,29,26.4,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 04:00,24.2,0,Partly cloudy,17.5,52,NE,1009.62,0.0,64.87,23,26.1,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 05:00,23.8,0,Clear,16.3,49,NE,1008.71,0.01,65.83,17,25.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 06:00,23.5,0,Clear,15.1,47,NE,1007.8,0.01,66.8,11,25.5,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 07:00,24.7,1,Sunny,17.4,52,NE,1007.68,0.01,67.9,14,26.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 08:00,25.9,1,Sunny,19.7,57,ENE,1007.55,0.01,69.0,18,27.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 09:00,27.1,1,Sunny,22.0,63,ENE,1007.43,0.01,70.1,22,29.0,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 10:00,28.5,1,Sunny,20.8,61,ENE,1008.31,0.01,74.47,14,31.2,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 11:00,29.9,1,Sunny,19.6,59,ENE,1009.19,0.02,78.83,7,33.4,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 12:00,31.3,1,Sunny,18.4,57,ENE,1010.08,0.02,83.2,0,35.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 13:00,31.3,1,Sunny,16.3,61,ENE,1010.28,0.02,83.33,2,35.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 14:00,31.2,1,Sunny,14.3,66,ENE,1010.49,0.01,83.47,4,35.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 15:00,31.2,1,Sunny,12.2,70,ENE,1010.69,0.01,83.6,6,35.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 16:00,30.0,1,Sunny,11.5,65,ENE,1010.15,0.0,82.77,4,33.9,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 17:00,28.8,1,Sunny,10.8,59,ENE,1009.61,0.0,81.93,2,32.2,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 18:00,27.6,0,Clear,10.1,54,NE,1009.07,0.0,81.1,0,30.5,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 19:00,26.8,0,Clear,12.8,53,NE,1009.14,0.0,82.57,0,29.4,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 20:00,26.0,0,Clear,15.6,53,NE,1009.22,0.0,84.03,0,28.3,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 21:00,25.2,0,Clear,18.4,52,NE,1009.3,0.0,85.5,0,27.2,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 22:00,25.1,0,Clear,17.0,49,NE,1010.05,0.15,85.27,24,27.2,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-17 23:00,24.9,0,Patchy rain possible,15.7,45,NE,1010.79,0.3,85.03,48,27.1,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 00:00,24.8,0,Patchy rain possible,14.4,42,NE,1011.53,0.45,84.8,72,27.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 01:00,24.7,0,Patchy rain possible,14.2,45,NE,1011.74,0.3,79.77,77,27.0,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 02:00,24.7,0,Patchy rain possible,13.9,48,NE,1011.95,0.15,74.73,83,26.9,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 03:00,24.6,0,Patchy rain possible,13.7,50,NE,1012.16,0.0,69.7,88,26.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 04:00,24.6,0,Patchy rain possible,13.2,52,NE,1011.1,0.0,67.23,88,26.7,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 05:00,24.5,0,Patchy rain possible,12.7,53,NE,1010.04,0.0,64.77,87,26.7,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 06:00,24.5,0,Patchy rain possible,12.2,55,NE,1008.98,0.0,62.3,87,26.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 07:00,25.5,1,Patchy rain possible,14.2,58,ENE,1008.78,0.0,65.1,66,27.8,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 08:00,26.6,1,Sunny,16.1,61,ENE,1008.57,0.0,67.9,44,28.9,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 09:00,27.6,1,Sunny,18.0,64,ENE,1008.37,0.0,70.7,23,30.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 10:00,28.9,1,Sunny,18.0,65,ENE,1009.18,0.0,75.6,15,32.2,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 11:00,30.3,1,Sunny,18.0,65,ENE,1009.99,0.0,80.5,8,34.3,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 12:00,31.6,1,Sunny,18.0,66,ENE,1010.8,0.0,85.4,0,36.4,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 13:00,31.8,1,Sunny,15.6,66,ENE,1010.81,0.0,85.0,0,36.5,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 14:00,31.9,1,Sunny,13.2,66,ENE,1010.82,0.0,84.6,0,36.5,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 15:00,32.1,1,Sunny,10.8,67,ENE,1010.83,0.0,84.2,0,36.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 16:00,30.7,1,Sunny,9.7,59,ENE,1010.25,0.0,84.3,4,34.4,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 17:00,29.2,1,Sunny,8.6,51,NE,1009.68,0.0,84.4,7,32.3,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 18:00,27.8,0,Clear,7.6,43,NE,1009.1,0.0,84.5,11,30.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-18 19:00,27.1,0,Clear,8.4,45,NE,1009.18,0.0,85.17,15,29.3,0,0
