name,region,country,longitude,latitude,time,temp_c,is_day,condition,wind_kph,wind_degree,wind_dir,air_pressure,precipitation,relative_humidity,cloud,feelslike_c,will_it_rain,chance_of_rain
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 00:00,25.3,0,Cloudy,26.3,29,NNE,1013.0,0.0,75.1,83,27.5,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 01:00,25.1,0,Cloudy,26.3,29,NNE,1012.93,0.0,70.53,74,27.3,0,2
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 02:00,24.8,0,Partly cloudy,26.3,28,NNE,1012.85,0.0,65.97,65,27.0,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 03:00,24.6,0,Partly cloudy,26.3,27,NNE,1012.78,0.0,61.4,56,26.8,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 04:00,24.6,0,Partly cloudy,26.5,27,NNE,1011.92,0.0,60.57,52,26.8,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 05:00,24.5,0,Partly cloudy,26.8,27,NNE,1011.05,0.0,59.73,49,26.7,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 06:00,24.5,0,Partly cloudy,27.0,26,NNE,1010.19,0.0,58.9,46,26.7,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 07:00,25.6,1,Partly cloudy,28.8,30,NNE,1010.01,0.0,60.37,54,28.0,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 08:00,26.7,1,Patchy rain possible,30.6,34,NE,1009.83,0.0,61.83,63,29.2,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 09:00,27.8,1,Patchy rain possible,32.4,38,NE,1009.66,0.0,63.3,72,30.5,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 10:00,28.9,1,Patchy rain possible,33.6,39,NE,1010.22,0.0,67.17,54,32.1,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 11:00,30.1,1,Sunny,34.8,40,NE,1010.79,0.0,71.03,36,33.6,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 12:00,31.2,1,Sunny,36.0,41,NE,1011.35,0.0,74.9,18,35.2,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 13:00,30.9,1,Sunny,35.4,41,NE,1011.47,0.0,75.57,20,34.6,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 14:00,30.7,1,Sunny,34.8,42,NE,1011.58,0.0,76.23,22,34.0,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 15:00,30.4,1,Sunny,34.2,42,NE,1011.7,0.0,76.9,24,33.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 16:00,29.4,1,Sunny,31.8,38,NE,1011.2,0.01,77.93,39,32.3,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 17:00,28.5,1,Cloudy,29.4,33,NNE,1010.7,0.01,78.97,54,31.2,0,2
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 18:00,27.5,0,Cloudy,27.0,29,NNE,1010.21,0.02,80.0,69,30.1,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 19:00,27.1,0,Cloudy,27.1,29,NNE,1010.39,0.01,80.97,72,29.6,0,2
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 20:00,26.6,0,Patchy rain possible,27.2,30,NNE,1010.57,0.01,81.93,75,29.1,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 21:00,26.2,0,Patchy rain possible,27.4,30,NNE,1010.75,0.0,82.9,79,28.6,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 22:00,26.0,0,Patchy rain possible,27.2,28,NNE,1011.33,0.0,81.27,68,28.3,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-26 23:00,25.7,0,Partly cloudy,27.1,27,NNE,1011.91,0.0,79.63,57,28.0,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 00:00,25.5,0,Partly cloudy,27.0,26,NNE,1012.48,0.0,78.0,47,27.7,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 01:00,25.3,0,Partly cloudy,26.3,23,NNE,1012.34,0.0,72.9,57,27.5,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 02:00,25.1,0,Patchy rain possible,25.6,20,NNE,1012.2,0.0,67.8,68,27.2,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 03:00,24.9,0,Patchy rain possible,24.8,17,NNE,1012.05,0.0,62.7,79,27.0,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 04:00,24.8,0,Patchy rain possible,25.1,19,NNE,1011.21,0.0,62.3,58,26.9,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 05:00,24.6,0,Clear,25.3,20,NNE,1010.37,0.0,61.9,38,26.8,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 06:00,24.5,0,Clear,25.6,22,NNE,1009.53,0.0,61.5,17,26.7,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 07:00,25.7,1,Sunny,27.7,28,NNE,1009.47,0.0,64.03,24,28.2,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 08:00,27.0,1,Partly cloudy,29.9,33,NNE,1009.41,0.0,66.57,30,29.6,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 09:00,28.2,1,Partly cloudy,32.0,39,NE,1009.36,0.0,69.1,36,31.1,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 10:00,29.2,1,Partly cloudy,32.5,40,NE,1010.0,0.0,71.4,31,32.6,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 11:00,30.2,1,Sunny,33.0,41,NE,1010.64,0.0,73.7,25,34.0,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 12:00,31.2,1,Sunny,33.5,42,NE,1011.28,0.0,76.0,20,35.5,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 13:00,30.9,1,Sunny,33.0,42,NE,1011.54,0.0,77.17,27,34.9,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 14:00,30.5,1,Partly cloudy,32.5,42,NE,1011.81,0.0,78.33,35,34.4,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 15:00,30.2,1,Partly cloudy,32.0,43,NE,1012.07,0.0,79.5,42,33.8,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 16:00,29.3,1,Partly cloudy,30.0,39,NE,1011.56,0.03,80.53,33,32.7,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 17:00,28.5,1,Sunny,28.0,34,NE,1011.04,0.06,81.57,25,31.7,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 18:00,27.6,0,Clear,25.9,30,NNE,1010.53,0.09,82.6,16,30.6,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 19:00,27.1,0,Clear,25.3,27,NNE,1010.65,0.07,83.3,16,30.0,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 20:00,26.6,0,Clear,24.7,24,NNE,1010.77,0.06,84.0,15,29.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 21:00,26.1,0,Clear,24.1,21,NNE,1010.89,0.04,84.7,14,28.8,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 22:00,25.8,0,Clear,24.4,24,NNE,1011.6,0.19,83.43,30,28.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-27 23:00,25.4,0,Partly cloudy,24.6,26,NNE,1012.3,0.34,82.17,45,28.0,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 00:00,25.1,0,Partly cloudy,24.8,29,NNE,1013.01,0.5,80.9,60,27.6,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 01:00,25.0,0,Partly cloudy,24.1,28,NNE,1013.01,0.64,82.73,60,27.5,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 02:00,24.9,0,Patchy rain possible,23.4,26,NNE,1013.0,0.78,84.57,61,27.4,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 03:00,24.8,0,Patchy rain possible,22.7,25,NNE,1013.0,0.92,86.4,61,27.3,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 04:00,24.8,0,Patchy rain possible,22.0,26,NNE,1012.15,0.63,84.7,74,27.3,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 05:00,24.9,0,Overcast,21.2,26,NNE,1011.31,0.35,83.0,87,27.3,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 06:00,24.9,0,Overcast,20.5,27,NNE,1010.46,0.06,81.3,100,27.3,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 07:00,25.2,1,Overcast,21.1,29,NNE,1010.25,0.04,80.7,90,27.6,0,3
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 08:00,25.4,1,Patchy rain possible,21.7,32,NNE,1010.03,0.02,80.1,81,28.0,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 09:00,25.7,1,Patchy rain possible,22.3,34,NE,1009.81,0.01,79.5,71,28.3,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 10:00,27.0,1,Patchy rain possible,24.5,34,NE,1010.29,0.01,80.53,57,30.3,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-28 11:00,28.4,1,Partly cloudy,26.6,35,NE,1010.77,0.01,81.57,44,32.2,0,1
