name,region,country,longitude,latitude,time,temp_c,is_day,condition,wind_kph,wind_degree,wind_dir,air_pressure,precipitation,relative_humidity,cloud,feelslike_c,will_it_rain,chance_of_rain
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 00:00,25.3,0,Clear,7.9,27,NNE,1012.1,0.01,79.9,24,28.1,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 01:00,25.1,0,Clear,8.6,27,NNE,1011.9,0.0,75.37,44,27.9,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 02:00,25.0,0,Patchy rain possible,9.4,27,NNE,1011.71,0.0,70.83,64,27.6,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 03:00,24.8,0,Patchy rain possible,10.1,27,NNE,1011.51,0.0,66.3,84,27.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 04:00,24.7,0,Patchy rain possible,10.4,23,NNE,1010.5,0.0,65.73,71,27.3,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 05:00,24.6,0,Partly cloudy,10.8,19,NNE,1009.49,0.0,65.17,58,27.1,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 06:00,24.5,0,Partly cloudy,11.2,15,NNE,1008.49,0.0,64.6,46,27.0,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 07:00,25.6,1,Partly cloudy,12.1,17,NNE,1008.63,0.02,67.8,39,28.3,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 08:00,26.7,1,Partly cloudy,13.1,19,NNE,1008.77,0.03,71.0,33,29.7,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 09:00,27.8,1,Partly cloudy,14.0,21,NNE,1008.91,0.04,74.2,26,31.0,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 10:00,28.9,1,Partly cloudy,15.6,25,NNE,1009.58,0.03,75.87,29,32.7,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 11:00,30.0,1,Partly cloudy,17.2,28,NNE,1010.24,0.01,77.53,33,34.3,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 12:00,31.1,1,Partly cloudy,18.7,32,NNE,1010.9,0.0,79.2,36,36.0,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 13:00,30.9,1,Partly cloudy,20.2,34,NE,1010.97,0.0,80.3,32,35.7,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 14:00,30.6,1,Sunny,21.6,36,NE,1011.04,0.0,81.4,28,35.5,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 15:00,30.4,1,Sunny,23.0,38,NE,1011.12,0.0,82.5,24,35.2,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 16:00,29.7,1,Sunny,21.8,34,NE,1010.66,0.0,83.23,20,34.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 17:00,28.9,1,Sunny,20.6,30,NNE,1010.2,0.0,83.97,15,33.6,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 18:00,28.2,0,Clear,19.4,26,NNE,1009.74,0.0,84.7,10,32.8,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 19:00,27.4,0,Clear,19.4,24,NNE,1009.77,0.0,85.63,9,31.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 20:00,26.7,0,Clear,19.4,22,NNE,1009.8,0.0,86.57,7,30.0,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 21:00,25.9,0,Clear,19.4,20,NNE,1009.83,0.0,87.5,5,28.6,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 22:00,25.6,0,Clear,19.9,19,NNE,1010.51,0.0,85.57,19,28.3,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-01-31 23:00,25.4,0,Partly cloudy,20.4,19,NNE,1011.2,0.0,83.63,32,27.9,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-01 00:00,25.1,0,Partly cloudy,20.9,18,NNE,1011.89,0.0,81.7,46,27.6,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-01 01:00,25.0,0,Partly cloudy,20.6,16,NNE,1011.5,0.0,77.53,54,27.5,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-01 02:00,24.9,0,Patchy rain possible,20.4,15,NNE,1011.11,0.0,73.37,63,27.3,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-01 03:00,24.8,0,Patchy rain possible,20.2,13,NNE,1010.72,0.0,69.2,72,27.2,0,0
