name,region,country,longitude,latitude,time,temp_c,is_day,condition,wind_kph,wind_degree,wind_dir,air_pressure,precipitation,relative_humidity,cloud,feelslike_c,will_it_rain,chance_of_rain
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 00:00,25.9,0,Patchy rain possible,19.4,17,NNE,1010.3,0.26,79.3,72,28.4,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 01:00,25.7,0,Patchy rain possible,20.2,16,NNE,1010.35,0.41,81.7,64,28.2,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 02:00,25.6,0,Partly cloudy,20.9,15,NNE,1010.41,0.56,84.1,57,27.9,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 03:00,25.4,0,Partly cloudy,21.6,15,NNE,1010.46,0.71,86.5,50,27.7,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 04:00,25.3,0,Partly cloudy,20.8,16,NNE,1010.0,0.54,87.63,46,27.5,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 05:00,25.1,0,Partly cloudy,19.9,17,NNE,1009.54,0.37,88.77,42,27.4,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 06:00,25.0,0,Partly cloudy,19.1,18,NNE,1009.08,0.2,89.9,38,27.2,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 07:00,26.2,1,Partly cloudy,21.2,22,NNE,1008.94,0.2,89.23,36,28.7,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 08:00,27.5,1,Partly cloudy,23.4,25,NNE,1008.81,0.2,88.57,34,30.2,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 09:00,28.7,1,Partly cloudy,25.6,29,NNE,1008.67,0.2,87.9,32,31.7,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 10:00,29.2,1,Partly cloudy,26.4,30,NNE,1009.18,0.14,87.83,40,32.6,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 11:00,29.8,1,Patchy rain possible,27.2,32,NNE,1009.7,0.08,87.77,47,33.6,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 12:00,30.3,1,Patchy rain possible,28.1,33,NNE,1010.21,0.01,87.7,55,34.5,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 13:00,29.9,1,Patchy rain possible,26.8,32,NNE,1010.18,0.01,87.83,54,33.9,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 14:00,29.4,1,Patchy rain possible,25.4,32,NNE,1010.15,0.0,87.97,54,33.4,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-03-06 15:00,29.0,1,Patchy rain possible,24.1,31,NNE,1010.12,0.0,88.1,53,32.8,0,0
