name,region,country,longitude,latitude,time,temp_c,is_day,condition,wind_kph,wind_degree,wind_dir,air_pressure,precipitation,relative_humidity,cloud,feelslike_c,will_it_rain,chance_of_rain
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 00:00,25.6,0,Partly cloudy,4.0,23,NNE,1012.43,0.17,77.2,27,28.0,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 01:00,25.4,0,Partly cloudy,3.5,32,NNE,1012.25,0.14,73.43,46,27.8,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 02:00,25.3,0,Patchy rain possible,3.0,41,NE,1012.06,0.12,69.67,66,27.5,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 03:00,25.1,0,Patchy rain possible,2.5,50,NE,1011.88,0.1,65.9,85,27.3,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 04:00,25.0,0,Patchy rain possible,2.5,55,NE,1011.12,0.1,66.3,67,27.2,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 05:00,24.9,0,Partly cloudy,2.5,60,ENE,1010.36,0.09,66.7,49,27.0,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 06:00,24.8,0,Partly cloudy,2.5,64,ENE,1009.6,0.09,67.1,31,26.9,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 07:00,25.8,1,Partly cloudy,2.9,67,ENE,1009.71,0.12,71.43,24,28.2,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 08:00,26.7,1,Sunny,3.2,70,ENE,1009.82,0.14,75.77,17,29.5,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 09:00,27.7,1,Sunny,3.6,73,ENE,1009.92,0.17,80.1,9,30.8,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 10:00,28.4,1,Sunny,4.6,79,E,1010.66,0.11,81.97,14,32.2,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 11:00,29.1,1,Sunny,5.5,84,E,1011.4,0.06,83.83,18,33.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 12:00,29.8,1,Sunny,6.5,90,E,1012.14,0.0,85.7,23,35.0,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 13:00,29.7,1,Sunny,7.1,73,ENE,1012.14,0.0,85.53,42,34.6,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 14:00,29.6,1,Patchy rain possible,7.7,56,ENE,1012.14,0.0,85.37,61,34.1,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 15:00,29.5,1,Patchy rain possible,8.3,40,NE,1012.14,0.0,85.2,80,33.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 16:00,28.7,1,Patchy rain possible,9.2,41,NE,1011.7,0.0,85.53,61,32.5,0,21
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 17:00,27.8,1,Sunny,10.2,41,NE,1011.26,0.01,85.87,42,31.3,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 18:00,27.0,0,Clear,11.2,42,NE,1010.83,0.01,86.2,23,30.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 19:00,26.5,0,Clear,10.7,35,NE,1010.86,0.0,86.33,22,29.4,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 20:00,26.0,0,Clear,10.2,28,NNE,1010.88,0.0,86.47,21,28.7,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 21:00,25.5,0,Clear,9.7,21,NNE,1010.91,0.0,86.6,20,28.0,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 22:00,25.5,0,Clear,11.6,33,NNE,1011.52,0.0,84.5,22,28.0,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-01-31 23:00,25.5,0,Partly cloudy,13.6,46,NE,1012.14,0.0,82.4,24,28.0,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-01 00:00,25.5,0,Partly cloudy,15.5,59,ENE,1012.75,0.01,80.3,25,28.0,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-01 01:00,25.3,0,Partly cloudy,14.8,54,NE,1012.41,0.01,76.9,25,27.8,0,1
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-01 02:00,25.2,0,Clear,14.0,49,NE,1012.07,0.01,73.5,25,27.5,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-01 03:00,25.0,0,Clear,13.3,45,NE,1011.73,0.01,70.1,24,27.3,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-01 04:00,24.9,0,Clear,12.8,45,NE,1010.89,0.01,68.8,30,27.1,0,0
Cebu,Cebu City,Philippines,123.89,10.31,2022-02-01 05:00,24.7,0,Partly cloudy,12.4,46,NE,1010.06,0.0,67.5,36,27.0,0,1
