name,region,country,longitude,latitude,time,temp_c,is_day,condition,wind_kph,wind_degree,wind_dir,air_pressure,precipitation,relative_humidity,cloud,feelslike_c,will_it_rain,chance_of_rain
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 00:00,25.0,0,Clear,7.9,86,E,1012.4,0.0,69.0,3,26.8,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 01:00,24.8,0,Clear,8.0,89,E,1012.02,0.0,64.2,3,26.7,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 02:00,24.7,0,Clear,8.2,91,E,1011.64,0.0,59.4,2,26.5,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 03:00,24.5,0,Clear,8.3,94,E,1011.26,0.0,54.6,2,26.4,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 04:00,24.4,0,Clear,7.8,86,E,1010.3,0.0,52.2,1,26.3,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 05:00,24.2,0,Clear,7.3,78,ENE,1009.33,0.0,49.8,1,26.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 06:00,24.1,0,Clear,6.8,70,ENE,1008.36,0.0,47.4,0,26.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 07:00,25.2,1,Sunny,6.6,71,ENE,1008.36,0.0,48.03,2,27.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 08:00,26.4,1,Sunny,6.4,73,ENE,1008.35,0.0,48.67,3,28.2,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 09:00,27.5,1,Sunny,6.1,74,ENE,1008.34,0.0,49.3,5,29.3,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 10:00,30.0,1,Sunny,7.3,87,E,1009.32,0.0,54.87,6,32.7,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 11:00,32.4,1,Sunny,8.5,99,E,1010.31,0.0,60.43,7,36.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 12:00,34.9,1,Sunny,9.7,112,ESE,1011.3,0.0,66.0,8,39.4,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 13:00,34.9,1,Sunny,13.9,110,ESE,1011.6,0.0,66.8,8,39.7,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 14:00,34.8,1,Sunny,18.1,108,ESE,1011.9,0.0,67.6,8,40.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 15:00,34.8,1,Sunny,22.3,106,ESE,1012.2,0.0,68.4,8,40.3,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 16:00,33.2,1,Sunny,22.4,104,ESE,1011.58,0.0,68.93,5,37.7,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 17:00,31.6,1,Sunny,22.6,103,ESE,1010.96,0.0,69.47,3,35.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 18:00,30.0,1,Sunny,22.7,101,ESE,1010.34,0.0,70.0,0,32.5,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 19:00,28.5,0,Clear,21.4,102,ESE,1010.16,0.0,70.77,0,30.8,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 20:00,27.1,0,Clear,20.0,102,ESE,1009.97,0.0,71.53,0,29.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 21:00,25.6,0,Clear,18.7,103,ESE,1009.79,0.0,72.3,0,27.3,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 22:00,25.5,0,Clear,16.4,96,E,1010.64,0.0,70.8,4,27.2,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-06 23:00,25.4,0,Clear,14.2,89,E,1011.5,0.0,69.3,8,27.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 00:00,25.3,0,Clear,11.9,82,E,1012.35,0.0,67.8,12,26.9,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 01:00,25.0,0,Clear,11.0,77,ENE,1012.2,0.0,63.2,8,26.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 02:00,24.7,0,Clear,10.2,71,ENE,1012.06,0.0,58.6,4,26.4,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 03:00,24.4,0,Clear,9.4,66,ENE,1011.91,0.0,54.0,0,26.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 04:00,24.3,0,Clear,9.0,75,ENE,1010.8,0.0,51.53,0,26.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 05:00,24.1,0,Clear,8.6,84,E,1009.69,0.0,49.07,0,25.9,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 06:00,24.0,0,Clear,8.3,94,E,1008.58,0.0,46.6,0,25.8,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 07:00,24.7,1,Sunny,6.8,70,ENE,1008.29,0.0,45.67,0,26.4,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 08:00,25.5,1,Sunny,5.4,47,NE,1008.0,0.0,44.73,0,27.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 09:00,26.2,1,Sunny,4.0,23,NNE,1007.71,0.0,43.8,0,27.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 10:00,28.2,1,Sunny,4.1,91,E,1008.61,0.0,49.87,1,30.2,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 11:00,30.3,1,Sunny,4.2,160,SSE,1009.51,0.0,55.93,1,32.7,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 12:00,32.3,1,Sunny,4.3,228,SW,1010.4,0.0,62.0,2,35.3,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 13:00,32.6,1,Sunny,6.7,216,SW,1010.31,0.0,63.73,3,35.4,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 14:00,32.8,1,Sunny,9.1,205,SSW,1010.22,0.0,65.47,3,35.5,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 15:00,33.1,1,Sunny,11.5,194,SSW,1010.12,0.0,67.2,3,35.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 16:00,31.7,1,Sunny,12.5,178,S,1009.53,0.0,67.7,4,33.8,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 17:00,30.2,1,Sunny,13.4,162,SSE,1008.94,0.0,68.2,4,31.9,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 18:00,28.8,1,Sunny,14.4,146,SSE,1008.36,0.0,68.7,4,30.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 19:00,28.0,0,Clear,13.7,139,SE,1008.41,0.0,69.37,5,29.2,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 20:00,27.1,0,Clear,13.0,132,SE,1008.47,0.0,70.03,6,28.4,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 21:00,26.3,0,Clear,12.2,125,SE,1008.52,0.0,70.7,6,27.5,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 22:00,26.2,0,Clear,11.4,113,ESE,1008.98,0.0,70.73,14,27.5,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-07 23:00,26.0,0,Partly cloudy,10.6,101,ESE,1009.44,0.0,70.77,22,27.6,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 00:00,25.9,0,Partly cloudy,9.7,88,E,1009.89,0.0,70.8,30,27.6,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 01:00,25.5,0,Partly cloudy,9.2,90,E,1009.75,0.0,66.03,23,27.2,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 02:00,25.2,0,Clear,8.8,91,E,1009.61,0.0,61.27,17,26.9,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 03:00,24.8,0,Clear,8.3,92,E,1009.48,0.0,56.5,11,26.5,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 04:00,24.6,0,Clear,7.8,95,E,1008.48,0.0,56.93,8,26.3,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 05:00,24.3,0,Clear,7.3,98,E,1007.48,0.0,57.37,5,26.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 06:00,24.1,0,Clear,6.8,101,ESE,1006.48,0.0,57.8,2,25.9,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 07:00,25.2,1,Sunny,7.3,105,ESE,1006.82,0.0,59.2,1,26.9,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 08:00,26.2,1,Sunny,7.8,109,ESE,1007.17,0.0,60.6,1,27.9,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 09:00,27.3,1,Sunny,8.3,113,ESE,1007.51,0.0,62.0,0,28.9,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 10:00,29.2,1,Sunny,7.3,120,ESE,1008.38,0.0,64.37,5,31.3,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 11:00,31.0,1,Sunny,6.4,126,SE,1009.26,0.0,66.73,10,33.7,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 12:00,32.9,1,Sunny,5.4,133,SE,1010.13,0.0,69.1,16,36.1,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 13:00,32.7,1,Sunny,10.1,126,SE,1010.36,0.0,69.33,25,35.8,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 14:00,32.6,1,Partly cloudy,14.8,118,ESE,1010.59,0.0,69.57,34,35.6,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 15:00,32.4,1,Partly cloudy,19.4,111,ESE,1010.82,0.0,69.8,44,35.3,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 16:00,30.9,1,Partly cloudy,21.4,103,ESE,1010.35,0.0,70.07,35,33.5,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 17:00,29.3,1,Sunny,23.3,95,E,1009.88,0.0,70.33,27,31.8,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 18:00,27.8,1,Sunny,25.2,87,E,1009.4,0.0,70.6,18,30.0,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 19:00,27.3,0,Clear,24.0,84,E,1009.45,0.0,70.93,18,29.5,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 20:00,26.9,0,Clear,22.8,81,E,1009.5,0.0,71.27,19,28.9,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 21:00,26.4,0,Clear,21.6,78,ENE,1009.55,0.0,71.6,19,28.4,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 22:00,25.9,0,Clear,18.7,76,ENE,1010.11,0.0,70.93,27,27.8,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-08 23:00,25.4,0,Partly cloudy,15.8,74,ENE,1010.67,0.01,70.27,35,27.1,0,1
Makati,Makati City,Philippines,121.03,14.57,2022-03-09 00:00,24.9,0,Partly cloudy,13.0,72,ENE,1011.23,0.01,69.6,43,26.5,0,0
Makati,Makati City,Philippines,121.03,14.57,2022-03-09 01:00,24.7,0,Partly cloudy,12.0,69,ENE,1011.18,0.02,66.5,53,26.4,0,1
