name,region,country,longitude,latitude,time,temp_c,is_day,condition,wind_kph,wind_degree,wind_dir,air_pressure,precipitation,relative_humidity,cloud,feelslike_c,will_it_rain,chance_of_rain
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 00:00,25.5,0,Partly cloudy,25.2,31,NNE,1011.97,0.0,80.3,30,28.1,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 01:00,25.3,0,Partly cloudy,24.5,31,NNE,1011.8,0.0,74.53,37,27.9,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 02:00,25.2,0,Partly cloudy,23.8,31,NNE,1011.64,0.0,68.77,45,27.7,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 03:00,25.0,0,Partly cloudy,23.0,31,NNE,1011.47,0.0,63.0,52,27.5,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 04:00,25.0,0,Partly cloudy,23.0,31,NNE,1010.66,0.0,64.77,49,27.4,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 05:00,24.9,0,Partly cloudy,23.0,30,NNE,1009.85,0.0,66.53,46,27.4,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 06:00,24.9,0,Partly cloudy,23.0,29,NNE,1009.04,0.0,68.3,42,27.3,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 07:00,25.9,1,Partly cloudy,25.0,33,NNE,1009.06,0.01,70.0,42,28.5,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 08:00,26.8,1,Partly cloudy,26.9,36,NE,1009.08,0.01,71.7,41,29.8,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 09:00,27.8,1,Partly cloudy,28.8,39,NE,1009.1,0.01,73.4,40,31.0,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 10:00,28.4,1,Partly cloudy,28.9,40,NE,1009.83,0.01,74.9,40,31.9,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 11:00,29.0,1,Partly cloudy,29.0,41,NE,1010.56,0.01,76.4,40,32.9,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 12:00,29.6,1,Partly cloudy,29.2,42,NE,1011.29,0.0,77.9,39,33.8,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 13:00,29.6,1,Partly cloudy,29.6,42,NE,1011.39,0.0,79.13,54,33.8,0,1
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 14:00,29.7,1,Patchy rain possible,30.1,41,NE,1011.49,0.0,80.37,68,33.9,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 15:00,29.7,1,Patchy rain possible,30.6,41,NE,1011.59,0.0,81.6,82,33.9,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 16:00,28.7,1,Patchy rain possible,29.4,39,NE,1011.16,0.0,82.17,63,32.6,0,21
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 17:00,27.8,1,Sunny,28.2,37,NE,1010.73,0.0,82.73,43,31.2,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 18:00,26.8,0,Clear,27.0,36,NE,1010.3,0.01,83.3,24,29.9,0,0
Iloilo,Iloilo City,Philippines,122.56,10.7,2022-02-08 19:00,26.5,0,Clear,25.9,34,NE,1010.32,0.0,83.5,22,29.5,0,0
